epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,439.646,1.76746,1.14138,1.09016,0.41991,0.5578,0.50361,0.18075,2.36483,1.23507,1.37206,0.00924601,0.00924601,0.00924601
180,442.04,1.71166,1.12425,1.08186,0.36202,0.6816,0.48549,0.17816,2.33725,1.23325,1.38873,0.00923774,0.00923774,0.00923774
181,444.58,1.72034,1.07526,1.05166,0.32873,0.7062,0.47074,0.17893,2.29151,1.26056,1.37159,0.00922942,0.00922942,0.00922942
182,447.003,1.77388,1.09694,1.10705,0.38677,0.55135,0.46139,0.1758,2.38995,1.19695,1.4338,0.00922107,0.00922107,0.00922107
183,449.412,1.63417,1.17726,1.12775,0.41126,0.52191,0.45036,0.17371,2.44017,1.21813,1.45981,0.00921268,0.00921268,0.00921268
184,451.827,1.72051,1.09942,1.08976,0.40379,0.5054,0.47744,0.17415,2.36675,1.1908,1.40157,0.00920424,0.00920424,0.00920424
185,454.243,1.75219,1.10261,1.15365,0.39308,0.56587,0.47686,0.16409,2.37718,1.18612,1.4177,0.00919576,0.00919576,0.00919576
186,456.665,1.76945,1.10374,1.14098,0.41807,0.62237,0.4721,0.16472,2.36476,1.1899,1.40285,0.00918725,0.00918725,0.00918725
187,459.065,1.72961,1.07719,1.10047,0.37937,0.51771,0.41204,0.1714,2.35647,1.20356,1.41895,0.00917869,0.00917869,0.00917869
188,461.486,1.68168,1.11773,1.1147,0.32451,0.69141,0.43553,0.17839,2.30331,1.19315,1.37201,0.00917009,0.00917009,0.00917009
189,463.893,1.7241,1.0681,1.07929,0.31116,0.63748,0.43398,0.15301,2.3261,1.21247,1.37426,0.00916145,0.00916145,0.00916145
190,466.289,1.67885,1.03273,1.07182,0.3714,0.6702,0.49549,0.18451,2.29454,1.21076,1.34886,0.00915277,0.00915277,0.00915277
191,468.687,1.81378,1.08212,1.09989,0.33201,0.6116,0.45792,0.15779,2.28457,1.23762,1.3484,0.00914405,0.00914405,0.00914405
192,471.123,1.6776,0.98836,1.05955,0.39274,0.5833,0.49357,0.17393,2.37899,1.21538,1.38298,0.00913529,0.00913529,0.00913529
193,473.556,1.72489,1.0145,1.04668,0.35063,0.65223,0.45619,0.17934,2.41877,1.24662,1.39837,0.00912649,0.00912649,0.00912649
194,475.95,1.67201,1.02791,1.07491,0.36026,0.48014,0.46887,0.17715,2.40054,1.24359,1.40242,0.00911764,0.00911764,0.00911764
195,478.548,1.6385,1.08567,1.10733,0.34549,0.68213,0.48665,0.17132,2.41542,1.22013,1.40992,0.00910876,0.00910876,0.00910876
196,480.959,1.6943,1.06283,1.1158,0.36022,0.4633,0.48593,0.19212,2.37075,1.2444,1.40231,0.00909984,0.00909984,0.00909984
197,483.384,1.5336,0.95554,1.03784,0.44229,0.52506,0.50861,0.17848,2.393,1.2628,1.41391,0.00909088,0.00909088,0.00909088
198,485.815,1.63715,1.01389,1.09533,0.35699,0.44464,0.44085,0.16606,2.36159,1.20917,1.39353,0.00908188,0.00908188,0.00908188
199,488.224,1.6436,0.99728,1.06322,0.35423,0.51562,0.41847,0.15464,2.40131,1.20412,1.43146,0.00907284,0.00907284,0.00907284
200,490.639,1.60779,0.93785,1.00681,0.50038,0.4856,0.51813,0.20766,2.35838,1.19746,1.38974,0.00906375,0.00906375,0.00906375
201,493.039,1.65806,0.95935,1.06494,0.41227,0.47446,0.47682,0.15951,2.36754,1.198,1.43112,0.00905463,0.00905463,0.00905463
202,495.47,1.68918,0.98288,1.01949,0.44078,0.5283,0.48118,0.19623,2.34059,1.17445,1.39868,0.00904547,0.00904547,0.00904547
203,497.872,1.58295,0.92772,1.05049,0.42275,0.49642,0.44981,0.18422,2.36779,1.17934,1.4208,0.00903627,0.00903627,0.00903627
204,500.299,1.61431,0.91674,1.0204,0.47004,0.46269,0.44957,0.19179,2.35694,1.1566,1.40138,0.00902703,0.00902703,0.00902703
205,502.718,1.62711,0.94711,1.01866,0.46536,0.45236,0.45331,0.18972,2.36927,1.17762,1.40354,0.00901776,0.00901776,0.00901776
206,505.147,1.68554,1.05597,1.05245,0.42776,0.48488,0.44659,0.1911,2.34377,1.17323,1.40138,0.00900844,0.00900844,0.00900844
207,507.558,1.6448,0.98457,1.0253,0.39293,0.50414,0.44866,0.18492,2.32514,1.18406,1.38847,0.00899908,0.00899908,0.00899908
208,509.976,1.72088,1.12932,1.04967,0.46219,0.54549,0.54335,0.22301,2.29377,1.18781,1.38022,0.00898969,0.00898969,0.00898969
209,512.406,1.60205,0.91701,1.02469,0.39586,0.50035,0.46695,0.21107,2.31561,1.21384,1.38966,0.00898025,0.00898025,0.00898025
210,514.801,1.59409,1.14552,1.07819,0.40089,0.44063,0.4338,0.19906,2.33762,1.21394,1.38997,0.00897078,0.00897078,0.00897078
211,517.249,1.59436,0.99993,1.03339,0.33872,0.55251,0.40952,0.18636,2.32207,1.21788,1.40485,0.00896127,0.00896127,0.00896127
212,519.669,1.51629,0.96991,1.02974,0.40668,0.44133,0.429,0.19934,2.31115,1.19898,1.36502,0.00895172,0.00895172,0.00895172
213,522.069,1.73327,1.1238,1.10625,0.42263,0.43494,0.44213,0.18703,2.32682,1.19721,1.38324,0.00894213,0.00894213,0.00894213
214,524.488,1.56044,0.94108,1.01003,0.35311,0.50344,0.41374,0.18992,2.34007,1.22209,1.37556,0.0089325,0.0089325,0.0089325
215,526.888,1.50766,0.93629,1.04241,0.37668,0.61034,0.43739,0.17384,2.42127,1.27071,1.39644,0.00892283,0.00892283,0.00892283
216,529.297,1.65333,1.08941,1.07676,0.40773,0.46828,0.43293,0.16741,2.37156,1.2532,1.39393,0.00891313,0.00891313,0.00891313
217,531.715,1.65935,0.9831,1.03257,0.36593,0.49145,0.43813,0.17946,2.42108,1.28132,1.403,0.00890339,0.00890339,0.00890339
218,534.134,1.55005,0.97291,1.06508,0.36171,0.52107,0.43906,0.17427,2.37971,1.2604,1.40166,0.00889361,0.00889361,0.00889361
219,536.619,1.59811,0.95826,1.02498,0.37091,0.57277,0.46882,0.17128,2.3472,1.23536,1.37857,0.00888379,0.00888379,0.00888379
220,539.024,1.53266,0.97396,1.03698,0.38421,0.55856,0.47364,0.17102,2.34113,1.25664,1.37378,0.00887393,0.00887393,0.00887393
221,541.434,1.50785,0.9869,1.04408,0.43911,0.61792,0.55833,0.19146,2.37215,1.31133,1.37265,0.00886404,0.00886404,0.00886404
222,543.873,1.53671,0.9216,1.03959,0.40122,0.56044,0.48113,0.18304,2.32572,1.38277,1.36278,0.00885411,0.00885411,0.00885411
223,546.278,1.56475,1.07705,1.09083,0.49782,0.66482,0.60505,0.18795,2.34009,1.37698,1.36779,0.00884414,0.00884414,0.00884414
224,548.681,1.46108,0.88453,1.0061,0.49204,0.57497,0.56384,0.1902,2.30535,1.36495,1.34716,0.00883413,0.00883413,0.00883413
225,551.135,1.41799,0.88796,1.01714,0.57551,0.57332,0.63352,0.18006,2.32789,1.33171,1.34839,0.00882409,0.00882409,0.00882409
226,553.53,1.668,1.01971,1.06647,0.47463,0.50067,0.51699,0.17491,2.34234,1.28798,1.36798,0.00881401,0.00881401,0.00881401
227,555.931,1.64201,1.02923,1.06896,0.48324,0.49499,0.52065,0.17651,2.35143,1.2591,1.3646,0.00880389,0.00880389,0.00880389
228,558.336,1.53807,0.88275,0.98487,0.38466,0.5597,0.45284,0.17111,2.34852,1.30665,1.38501,0.00879374,0.00879374,0.00879374
229,560.763,1.54312,0.92749,1.02483,0.44892,0.42122,0.48109,0.16265,2.38004,1.32118,1.36731,0.00878354,0.00878354,0.00878354
230,563.183,1.6626,0.96866,1.04783,0.44428,0.49189,0.47371,0.16865,2.3569,1.2701,1.37596,0.00877332,0.00877332,0.00877332
231,565.607,1.55582,1.04885,1.04671,0.48547,0.53761,0.47802,0.16808,2.38511,1.25166,1.39607,0.00876305,0.00876305,0.00876305
232,568.039,1.55514,0.93051,1.06837,0.44688,0.54252,0.44281,0.16568,2.39493,1.2689,1.40833,0.00875275,0.00875275,0.00875275
233,570.45,1.69134,0.99997,1.0287,0.42488,0.54626,0.4481,0.15809,2.37182,1.271,1.4203,0.00874241,0.00874241,0.00874241
234,572.866,1.60031,0.95412,1.01801,0.45414,0.50979,0.5095,0.16479,2.36873,1.26412,1.39954,0.00873203,0.00873203,0.00873203
235,575.26,1.57265,0.92778,1.03648,0.4815,0.48728,0.48142,0.17659,2.34311,1.27659,1.41168,0.00872162,0.00872162,0.00872162
236,577.669,1.58163,1.05982,1.05106,0.52614,0.46801,0.45883,0.1956,2.33815,1.31677,1.39445,0.00871117,0.00871117,0.00871117
237,580.09,1.68491,1.10194,1.04037,0.46621,0.5508,0.47849,0.18846,2.3393,1.30103,1.39924,0.00870069,0.00870069,0.00870069
238,582.508,1.62465,0.98773,1.04739,0.46888,0.60384,0.49715,0.21423,2.35008,1.3327,1.42024,0.00869017,0.00869017,0.00869017
239,584.92,1.56979,0.94729,1.0279,0.4462,0.55837,0.46901,0.18139,2.36438,1.28399,1.44071,0.00867961,0.00867961,0.00867961
240,587.333,1.5589,0.94496,1.03176,0.38738,0.5429,0.45042,0.19045,2.38436,1.2786,1.4441,0.00866902,0.00866902,0.00866902
241,589.765,1.45899,0.83368,0.97733,0.41319,0.51205,0.45438,0.18983,2.35129,1.2945,1.41032,0.00865839,0.00865839,0.00865839
242,592.193,1.53426,0.9028,1.00254,0.46853,0.54082,0.47784,0.16857,2.37796,1.23417,1.43458,0.00864773,0.00864773,0.00864773
243,594.586,1.50867,0.92153,1.01258,0.59682,0.57604,0.5885,0.19348,2.38072,1.29262,1.43997,0.00863703,0.00863703,0.00863703
244,597.02,1.58522,0.86389,1.0088,0.54383,0.60819,0.58359,0.18108,2.38098,1.23587,1.43177,0.0086263,0.0086263,0.0086263
245,599.447,1.46852,0.83653,0.98356,0.42676,0.60501,0.5059,0.17799,2.355,1.22596,1.4132,0.00861553,0.00861553,0.00861553
246,601.982,1.58856,0.91873,1.04449,0.43256,0.55769,0.48008,0.16797,2.34721,1.23782,1.41993,0.00860473,0.00860473,0.00860473
247,604.419,1.55718,0.88015,1.01704,0.44251,0.55532,0.48102,0.17001,2.33562,1.22776,1.41427,0.00859389,0.00859389,0.00859389
248,606.9,1.50885,0.86757,0.9975,0.46941,0.60014,0.48091,0.16854,2.33981,1.23238,1.41734,0.00858301,0.00858301,0.00858301
249,609.319,1.56634,0.9196,1.03326,0.49012,0.47111,0.51285,0.16664,2.36396,1.24074,1.41487,0.0085721,0.0085721,0.0085721
250,611.735,1.58259,0.87763,0.99017,0.39642,0.52711,0.41195,0.14992,2.36333,1.23087,1.44241,0.00856116,0.00856116,0.00856116
251,614.156,1.58165,0.88295,1.01913,0.43986,0.58677,0.50615,0.15602,2.37452,1.2725,1.41967,0.00855018,0.00855018,0.00855018
252,616.562,1.4696,0.89178,1.05154,0.48087,0.4931,0.46025,0.14813,2.36645,1.22015,1.43343,0.00853917,0.00853917,0.00853917
253,618.989,1.47482,0.83381,0.997,0.50091,0.61892,0.53536,0.15923,2.41382,1.28466,1.42267,0.00852812,0.00852812,0.00852812
254,621.397,1.52267,0.87939,1.05626,0.46467,0.48904,0.4741,0.16017,2.3586,1.2586,1.4236,0.00851704,0.00851704,0.00851704
255,623.809,1.5124,0.88324,1.00011,0.40829,0.47389,0.42085,0.15454,2.3551,1.29822,1.41655,0.00850592,0.00850592,0.00850592
256,626.265,1.51506,0.90216,1.01661,0.45417,0.56638,0.48364,0.15728,2.36063,1.30961,1.41003,0.00849477,0.00849477,0.00849477
257,628.681,1.43777,0.85965,0.99547,0.4481,0.49068,0.45343,0.16649,2.35883,1.32791,1.40553,0.00848358,0.00848358,0.00848358
258,631.097,1.54682,0.90858,1.00178,0.44407,0.48234,0.46124,0.16336,2.33688,1.30388,1.4041,0.00847237,0.00847237,0.00847237
259,633.48,1.44334,0.93583,1.00774,0.42351,0.56524,0.48491,0.17618,2.33042,1.31311,1.39085,0.00846111,0.00846111,0.00846111
260,635.89,1.46699,0.85093,0.98675,0.42394,0.48193,0.46194,0.18626,2.33861,1.31866,1.41121,0.00844983,0.00844983,0.00844983
261,638.299,1.57598,0.88095,0.98712,0.46925,0.51215,0.50796,0.19432,2.36638,1.33938,1.41004,0.00843851,0.00843851,0.00843851
262,640.771,1.46016,0.85985,1.00211,0.60222,0.46637,0.55328,0.22747,2.36761,1.32486,1.40674,0.00842716,0.00842716,0.00842716
263,643.19,1.41075,0.83989,1.00067,0.55312,0.44713,0.56939,0.22473,2.37469,1.31383,1.42274,0.00841577,0.00841577,0.00841577
264,645.629,1.49902,0.93391,1.00515,0.5849,0.44833,0.56267,0.23651,2.33237,1.28011,1.40183,0.00840435,0.00840435,0.00840435
265,648.063,1.47396,0.87546,0.99981,0.60676,0.4513,0.55935,0.24682,2.31654,1.26426,1.39871,0.0083929,0.0083929,0.0083929
266,650.454,1.40973,0.93856,1.0637,0.48163,0.48581,0.54915,0.21055,2.35404,1.33856,1.40909,0.00838141,0.00838141,0.00838141
267,652.851,1.45845,0.88837,1.02167,0.59444,0.46243,0.57874,0.22883,2.34302,1.28491,1.41418,0.00836989,0.00836989,0.00836989
268,655.266,1.44886,0.85093,0.98831,0.56391,0.47108,0.554,0.2186,2.35786,1.29247,1.40376,0.00835834,0.00835834,0.00835834
269,657.686,1.43845,0.8288,1.00589,0.61441,0.49532,0.62149,0.24449,2.31809,1.26411,1.39919,0.00834676,0.00834676,0.00834676
270,660.321,1.52963,0.87616,0.99402,0.5463,0.48576,0.61015,0.2322,2.35482,1.24697,1.40601,0.00833514,0.00833514,0.00833514
271,662.753,1.48799,0.81828,0.98397,0.54293,0.51755,0.60587,0.22525,2.36378,1.26608,1.42375,0.00832349,0.00832349,0.00832349
272,665.188,1.40372,0.91443,1.031,0.55569,0.53005,0.62976,0.23138,2.37158,1.22092,1.41847,0.00831181,0.00831181,0.00831181
273,667.607,1.4141,0.79434,0.95965,0.5538,0.5261,0.63264,0.23375,2.3891,1.25141,1.43284,0.0083001,0.0083001,0.0083001
274,670.011,1.39105,0.80757,0.969,0.49746,0.66259,0.63274,0.23573,2.40716,1.27363,1.42163,0.00828835,0.00828835,0.00828835
275,672.412,1.51356,0.78834,1.01768,0.50765,0.53368,0.53131,0.21196,2.37832,1.26908,1.44163,0.00827658,0.00827658,0.00827658
276,674.804,1.43152,0.81502,1.01123,0.56613,0.59261,0.62488,0.23071,2.37872,1.2455,1.4304,0.00826477,0.00826477,0.00826477
277,677.217,1.42763,0.83909,1.00305,0.56158,0.62077,0.61976,0.22888,2.3993,1.2291,1.44768,0.00825293,0.00825293,0.00825293
278,679.66,1.42407,0.82812,0.98023,0.52865,0.60277,0.57623,0.21554,2.37258,1.24203,1.45984,0.00824105,0.00824105,0.00824105
279,682.071,1.37107,0.77548,0.96621,0.50112,0.6023,0.5731,0.2164,2.39704,1.24254,1.45943,0.00822915,0.00822915,0.00822915
280,684.612,1.41112,0.78866,0.97094,0.46616,0.62365,0.57695,0.22024,2.39995,1.26414,1.47104,0.00821722,0.00821722,0.00821722
281,687.004,1.47225,0.81939,1.02918,0.39702,0.55717,0.50981,0.19908,2.42918,1.23701,1.46743,0.00820525,0.00820525,0.00820525
282,689.438,1.46876,0.80444,0.98157,0.44473,0.58492,0.50211,0.20833,2.38824,1.27929,1.45069,0.00819325,0.00819325,0.00819325
283,691.871,1.37967,0.80819,0.97774,0.45067,0.55041,0.52137,0.21305,2.36643,1.26636,1.44411,0.00818122,0.00818122,0.00818122
284,694.29,1.42902,0.86473,0.948,0.46654,0.55991,0.51998,0.2048,2.37594,1.25197,1.43783,0.00816916,0.00816916,0.00816916
285,696.689,1.38483,0.77875,0.97692,0.45357,0.53134,0.53273,0.19139,2.35089,1.24437,1.43248,0.00815707,0.00815707,0.00815707
286,699.139,1.50152,0.77622,0.96023,0.47411,0.56697,0.53212,0.21491,2.38559,1.24945,1.43094,0.00814495,0.00814495,0.00814495
287,701.576,1.28436,0.80318,0.95081,0.48267,0.56658,0.53939,0.22044,2.32386,1.27349,1.39943,0.0081328,0.0081328,0.0081328
288,703.978,1.45132,0.77583,0.97082,0.42076,0.53936,0.50683,0.20005,2.33085,1.23433,1.41538,0.00812062,0.00812062,0.00812062
289,706.403,1.43044,0.77106,0.94735,0.46076,0.54288,0.51217,0.19514,2.29735,1.24114,1.40314,0.00810841,0.00810841,0.00810841
290,708.814,1.36346,0.78535,0.95056,0.42361,0.56327,0.49886,0.19669,2.29638,1.26744,1.3961,0.00809616,0.00809616,0.00809616
291,711.23,1.3875,0.75893,0.96726,0.4522,0.55435,0.50626,0.19215,2.3189,1.25802,1.41594,0.00808389,0.00808389,0.00808389
292,713.665,1.37672,0.82821,1.0006,0.45033,0.52205,0.51632,0.18542,2.35401,1.21959,1.41866,0.00807159,0.00807159,0.00807159
293,716.084,1.41165,0.82694,0.98329,0.45248,0.5294,0.48543,0.19005,2.37874,1.21771,1.44819,0.00805925,0.00805925,0.00805925
294,718.512,1.4658,0.86424,1.02784,0.48399,0.54967,0.4943,0.19209,2.43598,1.2803,1.47506,0.00804689,0.00804689,0.00804689
295,720.981,1.33354,0.78039,0.9636,0.4727,0.53987,0.48155,0.18008,2.41215,1.30072,1.4598,0.0080345,0.0080345,0.0080345
296,723.407,1.35183,0.75306,0.95133,0.48876,0.54896,0.49193,0.16865,2.38922,1.31447,1.44141,0.00802208,0.00802208,0.00802208
297,725.823,1.45619,0.8447,0.95995,0.4568,0.53827,0.43499,0.15352,2.44891,1.28617,1.48789,0.00800963,0.00800963,0.00800963
298,728.227,1.33218,0.79445,0.98157,0.47861,0.53504,0.45396,0.16191,2.45302,1.28009,1.49507,0.00799715,0.00799715,0.00799715
299,730.627,1.44214,0.81825,1.00119,0.46469,0.47231,0.5013,0.16168,2.40456,1.31016,1.47718,0.00798464,0.00798464,0.00798464
300,733.026,1.35233,0.85177,1.00737,0.50195,0.45372,0.469,0.16115,2.41018,1.32728,1.48096,0.0079721,0.0079721,0.0079721
301,735.549,1.3372,0.80506,0.98798,0.42353,0.55538,0.45398,0.16372,2.38445,1.34521,1.46688,0.00795954,0.00795954,0.00795954
302,737.984,1.27073,0.76703,0.94991,0.43866,0.54766,0.46809,0.16788,2.37971,1.298,1.46266,0.00794694,0.00794694,0.00794694
303,740.4,1.45659,0.83407,0.98737,0.47881,0.47144,0.46361,0.17223,2.38259,1.29314,1.47704,0.00793432,0.00793432,0.00793432
304,742.831,1.4162,0.80071,0.93648,0.42386,0.58145,0.45431,0.15904,2.38889,1.32519,1.47364,0.00792167,0.00792167,0.00792167
305,745.259,1.31833,0.76537,0.96034,0.41042,0.5387,0.42058,0.16812,2.4018,1.34796,1.50202,0.00790898,0.00790898,0.00790898
306,747.674,1.45522,0.84882,1.02108,0.44474,0.56995,0.45392,0.17467,2.45285,1.31151,1.51621,0.00789628,0.00789628,0.00789628
307,750.066,1.30185,0.76844,0.95724,0.4479,0.56493,0.47679,0.17285,2.44919,1.27448,1.5145,0.00788354,0.00788354,0.00788354
308,752.477,1.44224,0.88109,0.99002,0.44919,0.56649,0.48767,0.19185,2.39886,1.29963,1.49995,0.00787077,0.00787077,0.00787077
309,754.883,1.2953,0.82102,0.98146,0.44883,0.57433,0.4897,0.20083,2.3776,1.305,1.46842,0.00785798,0.00785798,0.00785798
310,757.328,1.3387,0.77731,0.95931,0.48021,0.50714,0.4911,0.20889,2.37019,1.33311,1.4588,0.00784516,0.00784516,0.00784516
311,759.726,1.41483,0.82152,1.01433,0.4805,0.57533,0.51668,0.19776,2.33684,1.26946,1.4421,0.00783231,0.00783231,0.00783231
312,762.148,1.5025,0.90199,1.00947,0.51258,0.64094,0.53364,0.2004,2.31392,1.28634,1.43769,0.00781944,0.00781944,0.00781944
313,764.556,1.32612,0.76032,0.96396,0.54232,0.56681,0.58396,0.21092,2.34309,1.26527,1.44286,0.00780653,0.00780653,0.00780653
314,766.985,1.28895,0.74403,0.94458,0.55786,0.58213,0.57284,0.21774,2.39043,1.31417,1.46663,0.0077936,0.0077936,0.0077936
315,769.396,1.38672,0.98998,0.9943,0.56369,0.58479,0.60221,0.23068,2.42248,1.31746,1.47484,0.00778065,0.00778065,0.00778065
316,771.8,1.39621,0.7986,0.95958,0.54165,0.57365,0.59527,0.25486,2.41482,1.3091,1.47123,0.00776766,0.00776766,0.00776766
317,774.452,1.37426,0.74901,0.94361,0.53622,0.57797,0.60005,0.2274,2.45977,1.30146,1.50087,0.00775465,0.00775465,0.00775465
318,776.885,1.35158,0.79237,0.94926,0.60543,0.61136,0.6202,0.24671,2.43423,1.24536,1.49517,0.00774161,0.00774161,0.00774161
319,779.297,1.29246,0.68871,0.9476,0.58285,0.58978,0.61255,0.22021,2.43873,1.25656,1.4996,0.00772855,0.00772855,0.00772855
320,781.741,1.34571,0.72545,0.95086,0.58454,0.60384,0.63756,0.23629,2.42252,1.24234,1.50683,0.00771546,0.00771546,0.00771546
321,784.171,1.41024,0.78787,0.9766,0.5497,0.61934,0.59812,0.2154,2.41601,1.23667,1.49439,0.00770234,0.00770234,0.00770234
322,786.601,1.33337,0.74757,0.95004,0.57477,0.60464,0.5858,0.21014,2.40374,1.24317,1.49773,0.0076892,0.0076892,0.0076892
323,789.019,1.38305,0.79898,0.9876,0.60926,0.60148,0.62083,0.24346,2.38965,1.28733,1.46602,0.00767603,0.00767603,0.00767603
324,791.427,1.2735,0.72074,0.96483,0.61622,0.60652,0.59907,0.23712,2.42338,1.30188,1.48591,0.00766284,0.00766284,0.00766284
325,793.838,1.3302,0.7277,0.95298,0.57987,0.594,0.59403,0.25319,2.41779,1.3145,1.47694,0.00764961,0.00764961,0.00764961
326,796.274,1.33794,0.70671,0.95466,0.64506,0.62325,0.60253,0.22803,2.47124,1.32829,1.49815,0.00763637,0.00763637,0.00763637
327,798.746,1.34816,0.78601,0.99102,0.55472,0.57377,0.56387,0.20656,2.46978,1.2952,1.49884,0.0076231,0.0076231,0.0076231
328,801.295,1.33179,0.71208,0.96965,0.59881,0.59648,0.58183,0.22449,2.4532,1.30917,1.48407,0.0076098,0.0076098,0.0076098
329,803.843,1.34959,0.85999,0.99049,0.55352,0.61709,0.56138,0.21053,2.43822,1.28718,1.47286,0.00759648,0.00759648,0.00759648
330,806.39,1.26532,0.72449,0.93924,0.5589,0.57347,0.54071,0.18324,2.44413,1.27448,1.47035,0.00758313,0.00758313,0.00758313
331,808.87,1.23412,0.71167,0.97016,0.61698,0.51431,0.54626,0.21748,2.41783,1.28464,1.4556,0.00756976,0.00756976,0.00756976
332,811.439,1.24588,0.72215,0.94171,0.53634,0.53983,0.53613,0.20739,2.41014,1.3016,1.45706,0.00755636,0.00755636,0.00755636
333,814.008,1.27288,0.76359,0.962,0.52403,0.50088,0.53679,0.18906,2.41095,1.33983,1.46722,0.00754293,0.00754293,0.00754293
334,816.425,1.3394,0.74778,0.98065,0.54945,0.48158,0.5154,0.18007,2.41935,1.35587,1.48184,0.00752949,0.00752949,0.00752949
335,818.819,1.24095,0.73782,0.938,0.58933,0.49906,0.53561,0.20283,2.41378,1.33019,1.48412,0.00751602,0.00751602,0.00751602
336,821.252,1.31329,0.72483,0.9508,0.5905,0.49845,0.54091,0.18551,2.40994,1.35271,1.47635,0.00750252,0.00750252,0.00750252
337,823.723,1.17987,0.68443,0.94077,0.61448,0.48847,0.53384,0.19466,2.43986,1.35768,1.48546,0.007489,0.007489,0.007489
338,826.135,1.38905,0.81442,1.04552,0.5941,0.49359,0.54824,0.19406,2.42827,1.36765,1.47305,0.00747546,0.00747546,0.00747546
339,828.54,1.22025,0.78956,0.92611,0.63294,0.5048,0.56347,0.19485,2.45768,1.33508,1.48973,0.00746189,0.00746189,0.00746189
340,830.986,1.40486,0.8404,0.95455,0.47521,0.63636,0.53402,0.18679,2.461,1.28858,1.48478,0.0074483,0.0074483,0.0074483
341,833.394,1.29524,0.83873,0.96688,0.4864,0.66288,0.51291,0.1859,2.4326,1.31041,1.46785,0.00743468,0.00743468,0.00743468
342,835.837,1.29972,0.70733,0.9143,0.49711,0.64358,0.52726,0.19563,2.40463,1.30099,1.45705,0.00742104,0.00742104,0.00742104
343,838.283,1.3858,0.70492,0.94954,0.51247,0.61659,0.55119,0.18568,2.427,1.29669,1.47901,0.00740738,0.00740738,0.00740738
344,840.683,1.34666,0.83997,0.98577,0.60689,0.54093,0.58795,0.20229,2.41571,1.32921,1.47699,0.00739369,0.00739369,0.00739369
345,843.082,1.30607,0.78145,0.95137,0.65555,0.60994,0.67866,0.19197,2.44201,1.33282,1.49375,0.00737998,0.00737998,0.00737998
346,845.491,1.18607,0.64489,0.91959,0.63846,0.5991,0.63769,0.1938,2.46904,1.36656,1.5005,0.00736625,0.00736625,0.00736625
347,847.897,1.45901,0.76579,0.95845,0.65986,0.59865,0.64416,0.18891,2.46485,1.32729,1.49707,0.0073525,0.0073525,0.0073525
348,850.309,1.26952,0.69607,0.92452,0.66129,0.61266,0.669,0.21813,2.47001,1.31516,1.50491,0.00733872,0.00733872,0.00733872
349,852.732,1.23731,0.6899,0.94225,0.63897,0.60844,0.66629,0.20386,2.4652,1.2787,1.48774,0.00732492,0.00732492,0.00732492
350,855.156,1.21032,0.69348,0.93288,0.66728,0.60661,0.67345,0.21462,2.43842,1.28603,1.47466,0.0073111,0.0073111,0.0073111
351,857.549,1.35093,0.73083,0.95351,0.69927,0.66008,0.70935,0.228,2.4227,1.25975,1.48245,0.00729725,0.00729725,0.00729725
352,859.984,1.26183,0.66086,0.92023,0.6506,0.57969,0.68745,0.22092,2.41759,1.27559,1.47648,0.00728339,0.00728339,0.00728339
353,862.389,1.17307,0.6525,0.90406,0.6187,0.5644,0.66823,0.22697,2.39314,1.25944,1.46989,0.0072695,0.0072695,0.0072695
354,864.791,1.2088,0.69005,0.93627,0.62699,0.61634,0.66471,0.21847,2.40108,1.225,1.49873,0.00725559,0.00725559,0.00725559
355,867.222,1.24677,0.67334,0.90718,0.54804,0.60171,0.60645,0.21866,2.39091,1.25351,1.48367,0.00724165,0.00724165,0.00724165
356,869.629,1.23416,0.74469,0.953,0.55623,0.58977,0.66656,0.21174,2.39855,1.27149,1.49915,0.0072277,0.0072277,0.0072277
357,872.024,1.2799,0.71666,0.91913,0.62934,0.60716,0.6011,0.21091,2.39328,1.2874,1.50331,0.00721372,0.00721372,0.00721372
358,874.455,1.28673,0.68155,0.95077,0.6015,0.57014,0.59435,0.19038,2.46769,1.34981,1.53405,0.00719973,0.00719973,0.00719973
359,876.853,1.30159,0.71234,0.96499,0.52045,0.55603,0.53801,0.19162,2.44833,1.37846,1.52213,0.00718571,0.00718571,0.00718571
360,879.262,1.18536,0.67754,0.93265,0.48624,0.51505,0.50924,0.18403,2.48128,1.37087,1.53967,0.00717167,0.00717167,0.00717167
361,881.705,1.19818,0.65327,0.91771,0.43726,0.54953,0.51004,0.20444,2.46412,1.3542,1.508,0.00715761,0.00715761,0.00715761
362,884.281,1.25802,0.67773,0.93479,0.47765,0.50881,0.50795,0.18997,2.45643,1.29788,1.50119,0.00714353,0.00714353,0.00714353
363,886.721,1.32279,0.77798,0.93679,0.536,0.52613,0.54713,0.19187,2.44491,1.27054,1.49079,0.00712942,0.00712942,0.00712942
364,889.196,1.23385,0.67122,0.92198,0.48369,0.5639,0.49445,0.17689,2.42612,1.26489,1.49212,0.0071153,0.0071153,0.0071153
365,891.656,1.24465,0.66569,0.94424,0.47559,0.60403,0.51467,0.18581,2.44234,1.24471,1.4961,0.00710116,0.00710116,0.00710116
366,894.343,1.3307,0.69187,0.91611,0.53285,0.51142,0.55014,0.1954,2.41333,1.22674,1.50923,0.007087,0.007087,0.007087
